costs;pi_N;pi_M;delta;p_nash;p_monopoly;A;actions_0;prices_0;quantities_0;rewards_0;actions_1;prices_1;quantities_1;rewards_1;actions_2;prices_2;quantities_2;rewards_2;actions_3;prices_3;quantities_3;rewards_3;actions_4;prices_4;quantities_4;rewards_4
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7384165525436401;1.0;2.0;0.0;-0.8989525437355042;1.0;2.0;0.0;0.538871705532074;2.077743411064148;0.0;0.0;0.14002633094787598;1.280052661895752;0.0;0.0;0.3013165593147278;1.6026331186294556;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.46217894554138184;1.9243578910827637;0.0;0.0;0.7915551662445068;2.5831103324890137;0.0;0.0;-0.9556867480278015;1.0;2.0;0.0;0.9387816786766052;2.8775633573532104;0.0;0.0;-0.10559695959091187;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9429121017456055;2.885824203491211;0.0;0.0;0.7388158440589905;2.477631688117981;0.0;0.0;0.5003210306167603;2.0006420612335205;0.0;0.0;-0.18232622742652893;1.0;2.0;0.0;0.005708829965442419;1.0114176599308848;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.20028145611286163;1.0;2.0;0.0;-0.7018712759017944;1.0;2.0;0.0;-0.45177870988845825;1.0;2.0;0.0;0.1728600263595581;1.3457200527191162;0.0;0.0;-0.8327513933181763;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4514894485473633;1.0;2.0;0.0;0.9208751320838928;2.8417502641677856;0.0;0.0;0.6167786717414856;2.233557343482971;0.0;0.0;0.9178402423858643;2.8356804847717285;0.0;0.0;-0.27061763405799866;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.5764602422714233;1.0;2.0;0.0;-0.8727086186408997;1.0;2.0;0.0;0.9456492066383362;2.8912984132766724;0.0;0.0;-0.4400888979434967;1.0;2.0;0.0;-0.6985512971878052;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.4397062063217163;1.0;2.0;0.0;0.025960102677345276;1.0519202053546906;0.0;0.0;-0.33199381828308105;1.0;2.0;0.0;-0.9985519647598267;1.0;2.0;0.0;0.7809632420539856;2.561926484107971;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.25669893622398376;1.5133978724479675;0.0;0.0;-0.8567807674407959;1.0;2.0;0.0;-0.8998756408691406;1.0;2.0;0.0;-0.9509446620941162;1.0;2.0;0.0;-0.6324637532234192;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9350847005844116;1.0;2.0;0.0;0.44171449542045593;1.8834289908409119;0.0;0.0;-0.013359000906348228;1.0;2.0;0.0;0.13371066749095917;1.2674213349819183;0.0;0.0;0.9610254764556885;2.922050952911377;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.5597896575927734;2.119579315185547;0.0;0.0;0.4436856210231781;1.8873712420463562;0.0;0.0;0.846581757068634;2.693163514137268;0.0;0.0;0.7374387979507446;2.4748775959014893;0.0;0.0;-0.6242245435714722;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.029225759208202362;1.0584515184164047;0.0;0.0;0.3377220928668976;1.6754441857337952;0.0;0.0;0.12106938660144806;1.2421387732028961;0.0;0.0;-0.05470890924334526;1.0;2.0;0.0;-0.8983001708984375;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.192667156457901;1.0;2.0;0.0;0.3696295917034149;1.7392591834068298;0.0;0.0;-0.8556615114212036;1.0;2.0;0.0;0.9159709215164185;2.831941843032837;0.0;0.0;0.8783331513404846;2.7566663026809692;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.8185312151908875;1.0;2.0;0.0;0.34608179330825806;1.6921635866165161;0.0;0.0;0.24227258563041687;1.4845451712608337;0.0;0.0;-0.9659822583198547;1.0;2.0;0.0;-0.4533030390739441;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.44030633568763733;1.8806126713752747;0.0;0.0;0.06496451795101166;1.1299290359020233;0.0;0.0;0.3174733519554138;1.6349467039108276;0.0;0.0;-0.6156018376350403;1.0;2.0;0.0;-0.9557405114173889;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.9976626038551331;1.0;2.0;0.0;-0.9679244160652161;1.0;2.0;0.0;-0.2637407183647156;1.0;2.0;0.0;0.13986384868621826;1.2797276973724365;0.0;0.0;0.20805126428604126;1.4161025285720825;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.6237136125564575;1.0;2.0;0.0;-0.860744833946228;1.0;2.0;0.0;-0.5182515382766724;1.0;2.0;0.0;-0.7076555490493774;1.0;2.0;0.0;0.714454174041748;2.428908348083496;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.9727219343185425;2.945443868637085;0.0;0.0;-0.18210488557815552;1.0;2.0;0.0;-0.9096047282218933;1.0;2.0;0.0;0.916948139667511;2.833896279335022;0.0;0.0;0.9573690891265869;2.914738178253174;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.7050362229347229;1.0;2.0;0.0;-0.925784170627594;1.0;2.0;0.0;-0.6317884922027588;1.0;2.0;0.0;0.5145009160041809;2.029001832008362;0.0;0.0;0.27057594060897827;1.5411518812179565;0.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.709562361240387;1.0;2.0;0.0;0.8470510840415955;2.694102168083191;0.0;0.0;0.5061483979225159;2.0122967958450317;0.0;0.0;0.2810888886451721;1.5621777772903442;0.0;0.0;-0.823154091835022;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;0.8905088901519775;2.781017780303955;0.0;0.0;-0.7226394414901733;1.0;2.0;0.0;0.2939160466194153;1.5878320932388306;0.0;0.0;0.8133718371391296;2.6267436742782593;0.0;0.0;-0.733023464679718;1.0;2.0;0.0
1.0;0.0;1.0;0.0;1.0;2.0;3.0;-0.48673227429389954;1.0;2.0;0.0;-0.5299255847930908;1.0;2.0;0.0;-0.7751408219337463;1.0;2.0;0.0;0.5310856103897095;2.062171220779419;0.0;0.0;0.9365336894989014;2.8730673789978027;0.0;0.0
