	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
46	[1.9223850246513925, 1.5402915664424597]	[0.15763465497230508, 0.7268018471798477]	[-0.6767130216625923, 1.4817791418280168]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.40253306008271245
47	[1.9048209760464891, 1.4808059477799544]	[0.14013855574256057, 0.7640946967694797]	[-0.8390639598168755, 1.2609097769202249]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.21092290855167456
48	[1.9631175382379182, 2.057516194247052]	[0.3924115427979103, 0.2690013825336286]	[1.3530607377809791, 0.5372260570427033]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9451433974118412
49	[1.8403071287642565, 2.0062016720494595]	[0.48948923091011787, 0.2520895265239702]	[1.644451659376363, 0.2682020254555528]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9563268424159577
50	[1.868024387181056, 2.0835302430087665]	[0.4969814329279253, 0.20987859485296678]	[1.8196441168710114, 0.039132298973740105]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9293882079223759
51	[2.0658893323745535, 2.069552645090526]	[0.3042282713911472, 0.29980284086698494]	[0.8846337980540284, 0.8530466156795184]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8688402068667732
52	[1.6692430881712201, 1.4378992679883038]	[0.2639119481116161, 0.6658009808728316]	[-0.4041888718949984, 0.5990295576091542]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.0974203428570779
53	[1.4077576682871173, 1.5221287939799466]	[0.5792230063716858, 0.36657497052509136]	[0.11570812530764273, -0.27519437126476914]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.07974312297856322
54	[1.793504698460301, 1.962025894105624]	[0.5134978488152202, 0.2616901204836104]	[1.6107731804803918, 0.2516153639937683]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9311942722370798
55	[1.9261643418273864, 1.6100421137151553]	[0.18919475105758735, 0.6699920360737461]	[-0.41637260772962453, 1.6217749295525614]	1	1.9249809222505518	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6027011609114686
