,monopoly,nash,metric,prices_0,actions_0,rewards_0,prices_1,actions_1,rewards_1,prices_2,actions_2,rewards_2,prices_3,actions_3,rewards_3,prices_4,actions_4,rewards_4,prices_5,actions_5,rewards_5,prices_6,actions_6,rewards_6,prices_7,actions_7,rewards_7,prices_8,actions_8,rewards_8,prices_9,actions_9,rewards_9
56,2.0,1.0,0.0,1.4238648116588595,0.0,0.0,2.399604667723179,0.0,0.0,1.4193507850170137,0.0,0.0,1.2353356242179871,0.0,0.0,0.933513790369034,0.0,-0.13739283533302468,3.0794810175895693,0.0,0.0,3.3753303825855254,0.0,0.0,1.1976185977458957,0.0,0.0,1.2988272190093997,0.0,0.0,2.5320549428462984,0.0,0.0
57,2.0,1.0,0.0,0.8538792967796329,0.0,0.0,2.9948874950408935,0.0,0.0,2.290077397227287,0.0,0.0,1.0161311089992526,0.0,0.0,2.593503695726395,0.0,0.0,1.0113692045211795,0.0,0.0,1.1837503015995028,0.0,0.0,0.8149159848690035,0.0,0.0,0.8118969738483433,0.0,-0.41158880075072435,1.2678930103778843,0.0,0.0
58,2.0,1.0,0.04663560256361987,1.3082223236560824,0.0,0.0,3.2254800558090206,0.0,0.0,1.0235961914062501,0.0,0.04663560256361987,3.220297634601593,0.0,0.0,1.3816460013389589,0.0,0.0,3.093350088596344,0.0,0.0,2.3510090857744217,0.0,0.0,2.6264384388923645,0.0,0.0,1.64683572947979,0.0,0.0,2.617757484316826,0.0,0.0
59,2.0,1.0,0.0,0.8142753303050998,0.0,-0.4059429923230801,2.0420275371521712,0.0,0.0,1.4257750749588014,0.0,0.0,2.84414421916008,0.0,0.0,1.0796134829521182,0.0,0.0,3.1990807175636293,0.0,0.0,1.7527016490697862,0.0,0.0,1.5718728691339494,0.0,0.0,3.3939739882946016,0.0,0.0,0.8145447492599489,0.0,0.0
60,2.0,1.0,0.3531500654981751,1.745448994636536,0.0,0.0,1.1957301855087281,0.0,0.3531500654981751,1.4631662338972093,0.0,0.0,1.957409640401602,0.0,0.0,1.4192463338375094,0.0,0.0,3.263212656974792,0.0,0.0,3.1976590812206265,0.0,0.0,3.021866738796234,0.0,0.0,3.28458377122879,0.0,0.0,3.135921537876129,0.0,0.0
61,2.0,1.0,0.0,1.0915251791477205,0.0,0.0,2.6799800127744673,0.0,0.0,2.7273338615894316,0.0,0.0,3.2753216326236725,0.0,0.0,1.0437699139118197,0.0,0.0,2.7697950482368467,0.0,0.0,0.9632711410522463,0.0,-0.07480672697511136,1.910965971648693,0.0,0.0,1.1599249720573428,0.0,0.0,1.3471366643905642,0.0,0.0
62,2.0,1.0,0.0,1.7689329981803894,0.0,0.0,2.165408454090357,0.0,0.0,2.1490059819072487,0.0,0.0,0.9564156413078311,0.0,0.0,3.324790424108505,0.0,0.0,3.351876986026764,0.0,0.0,0.8648668944835665,0.0,-0.28852716723938265,2.431454586982727,0.0,0.0,1.2942585647106173,0.0,0.0,1.2425945162773133,0.0,0.0
63,2.0,1.0,0.989633977612673,2.546239072084427,0.0,0.0,3.3118226706981657,0.0,0.0,2.3674634397029877,0.0,0.0,3.0739648640155792,0.0,0.0,2.3679998755455016,0.0,0.0,2.051244414225221,0.0,0.0,1.8981863349676134,0.0,0.989633977612673,2.759396731853485,0.0,0.0,2.3023790612816812,0.0,0.0,3.014869672060013,0.0,0.0
64,2.0,1.0,0.0,2.605284944176674,0.0,0.0,2.3170531734824182,0.0,0.0,1.611116409301758,0.0,0.0,2.2277985073626043,0.0,0.0,3.374974876642227,0.0,0.0,1.1761824727058414,0.0,0.0,1.678084880113602,0.0,0.0,1.93396512567997,0.0,0.0,2.144885090366006,0.0,0.0,0.8796232581138614,0.0,-0.25524404375939913
65,2.0,1.0,0.0,1.735462710261345,0.0,0.0,1.2063814163208009,0.0,0.0,1.3325251221656802,0.0,0.0,0.9090504407882694,0.0,0.0,2.6761050134897233,0.0,0.0,0.8663553237915043,0.0,-0.2851502518958651,2.653490364551544,0.0,0.0,1.8076137185096743,0.0,0.0,0.910050475597382,0.0,0.0,1.722734233736992,0.0,0.0
66,2.0,1.0,0.0,3.373966938257217,0.0,0.0,2.311694006621838,0.0,0.0,3.3900046110153195,0.0,0.0,1.6977496743202212,0.0,0.0,1.0079507529735567,0.0,0.0,2.6441173046827315,0.0,0.0,0.8518757402896884,0.0,-0.3181893157353511,3.21293568611145,0.0,0.0,2.645884644985199,0.0,0.0,3.331333500146866,0.0,0.0
67,2.0,1.0,0.0,2.2796778798103334,0.0,0.0,3.2191750943660735,0.0,0.0,2.4203110486268997,0.0,0.0,3.0960915446281434,0.0,0.0,1.6202488362789156,0.0,0.0,0.9021636366844179,0.0,-0.20524468061798276,2.493544188141823,0.0,0.0,3.337389576435089,0.0,0.0,1.0733140230178835,0.0,0.0,3.31642324924469,0.0,0.0
68,2.0,1.0,0.0,2.0961258094757795,0.0,0.0,2.578627383708954,0.0,0.0,3.193406569957733,0.0,0.0,3.1479110300540922,0.0,0.0,0.8399483144283297,0.0,-0.3457199131976733,0.9268054366111758,0.0,0.0,2.3701812237501145,0.0,0.0,0.9254016995429994,0.0,0.0,3.321733599901199,0.0,0.0,1.3089971065521242,0.0,0.0
69,2.0,1.0,0.0,2.55906181037426,0.0,0.0,1.3005804181098939,0.0,0.0,2.7559585988521578,0.0,0.0,1.0196678042411806,0.0,0.0,1.7809236332774163,0.0,0.0,0.8817988336086275,0.0,-0.2503738485190259,2.6668785572052003,0.0,0.0,1.2036484062671664,0.0,0.0,3.135512179136276,0.0,0.0,0.9278328239917757,0.0,0.0
70,2.0,1.0,0.0,2.74497936964035,0.0,0.0,1.5836873203516006,0.0,0.0,1.6209424138069155,0.0,0.0,3.1756081044673916,0.0,0.0,1.8269967153668405,0.0,0.0,3.067797827720642,0.0,0.0,1.1832004606723787,0.0,0.0,0.9815564513206485,0.0,-0.037227261846590594,2.8616835713386535,0.0,0.0,1.2636036932468415,0.0,0.0
71,2.0,1.0,0.0,3.3826611042022705,0.0,0.0,3.131773167848587,0.0,0.0,1.6837105214595796,0.0,0.0,0.8792899906635288,0.0,-0.2559909250269534,1.896687173843384,0.0,0.0,0.8932373225688937,0.0,0.0,2.7385040551424025,0.0,0.0,2.943946933746338,0.0,0.0,1.8128728896379473,0.0,0.0,2.81215860247612,0.0,0.0
