	prices_history	quantities_history	rewards_history	costs_history	monopoly_history	nash_history	nash_utilities	monopoly_utilities	metric_history
80	[1.705182648870138, 1.708008242836506]	[0.43548988723163845, 0.4305955278868558]	[0.7347281827844414, 0.7152217665175986]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7249749746510198
81	[1.7340945830347247, 1.4820382678538289]	[0.24474196711103993, 0.6707722903972327]	[-0.3776315723655447, 0.876465806948562]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.24941711729150895
82	[1.5331050893086966, 1.699436614241536]	[0.5993037294570442, 0.3081055535934459]	[0.842894602172616, -0.06482287450337411]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3890358638346211
83	[1.576530405302637, 1.7258298207552343]	[0.5766490503449906, 0.31735981333078694]	[0.9560528821579607, 0.06478971916068117]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5104213006593208
84	[2.0214270312437175, 1.5295538025834965]	[0.1081992318106607, 0.7739189724181552]	[-0.9811916190920477, 1.6314496861671755]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3251290335375637
85	[2.0262107313575095, 1.560091589458232]	[0.11678022417101604, 0.7535311141532307]	[-0.8998090255862541, 1.7380689214962832]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.41912994795501446
86	[2.0589156344713917, 1.5937302196942669]	[0.11501854862103043, 0.7393970574303084]	[-0.8827545970208365, 1.88607324742032]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5016593251997417
87	[1.8942276656986499, 1.6718071872724873]	[0.24453612720498868, 0.5952877911618302]	[-0.037146898413798396, 1.5449204493348498]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7538867754605258
88	[1.4842090969876316, 1.7465982378892644]	[0.6769819073392762, 0.2370065988961746]	[0.9154212628832689, -0.40133053491593396]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.25704536398366745
89	[1.6284958404130359, 1.5321124178475616]	[0.37082758205297744, 0.54526445005886]	[0.08848286148209575, 0.5867064916022999]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3375946765421977
90	[2.006255357851963, 1.6797213497677812]	[0.17491024777605127, 0.6457477869348719]	[-0.4095734104180233, 1.8854288902603886]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7379277399211825
91	[1.5355076657386384, 1.5052790239766483]	[0.43772917982974324, 0.49398985241178894]	[0.10021203327732259, 0.23284886300787414]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.16653044814259838
92	[1.9153486539857276, 1.5115265008876515]	[0.14832167560580273, 0.7459600238089303]	[-0.7608041484734869, 1.3848323944645133]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.3120141229955134
93	[1.7140827981869402, 1.5447976797046699]	[0.30423903021901444, 0.5988158668808735]	[-0.049533989270535816, 0.9017406483277739]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.4261033295286193
94	[1.464687057018671, 1.5263396874210369]	[0.5266060746037298, 0.41151367881119405]	[0.19011561317213993, -0.055258982195849335]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.06742831548814529
95	[1.9441827603523192, 1.6687004782324424]	[0.20790596874105816, 0.625790113295305]	[-0.23240699673216086, 1.7068174143455443]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.7372052088066917
96	[2.0255749561067087, 1.4040025440485204]	[0.07079985353322617, 0.8507740483280898]	[-1.3120733079339764, 1.0543314769104486]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.12887091551176377
97	[2.0665454445673195, 1.4116548870435952]	[0.06236480842392422, 0.8562508470363149]	[-1.3652808166025998, 1.1308387664960495]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.11722102505327503
98	[1.8229035969742273, 1.5677721191189626]	[0.2343516300932455, 0.6502445946524149]	[-0.26254245064406756, 1.2767042651076497]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5070809072317911
99	[1.750541793367445, 1.552046804568728]	[0.27926245461102506, 0.6177797438338132]	[-0.11634143234921937, 1.031012187253245]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.4573353774520125
100	[1.7964155059346985, 1.8350844073532977]	[0.43485341400574934, 0.372535892665584]	[1.0771058768491286, 0.7696345225577255]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.923370199703427
101	[1.4044296475164666, 1.9515466310140908]	[0.8302696271636083, 0.09306354748084734]	[0.9851191488128132, -1.1729041422068383]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.09389249669701244
102	[1.9995957146502072, 1.4099699636781176]	[0.07953239490874159, 0.84106372137251]	[-1.25193490052847, 1.0638980535433327]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.09401842349256861
103	[1.4241644814083605, 1.4680385945186059]	[0.5157391456500401, 0.4327259655048541]	[-0.036385252522754215, -0.17801615708367383]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.10720070480321413
104	[1.8301997094233726, 1.9856492768885432]	[0.48923683933761186, 0.26270938898554397]	[1.599437367311186, 0.3143458877832007]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9568916275471931
105	[1.8925127565042128, 1.920476099486917]	[0.39297090620703495, 0.3513849011715437]	[1.11557828281028, 0.8773691486849756]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.996473715747628
106	[2.068130078520978, 2.024081418533347]	[0.2852301837686108, 0.34018553385359745]	[0.7134564227699902, 1.095031978810211]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9042442007901006
107	[1.6983062938264684, 1.8437664537653098]	[0.5382046411259668, 0.300785751395469]	[1.3346714139249005, 0.2694242588674269]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8020478363961637
108	[1.5240757082239806, 1.485199992616762]	[0.4315437899775105, 0.5041489957897035]	[0.0282371686888382, 0.18929565100889523]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.10876640984886672
109	[1.8296186441536908, 1.4838716066942716]	[0.18206175499248003, 0.7258432573194878]	[-0.627465517282903, 1.1197977343716496]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.24616610854437362
110	[1.8150109454823249, 1.4824631515270397]	[0.19015379447205424, 0.7191172118927731]	[-0.5931126282504058, 1.0825487361741972]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.2447180539618956
111	[1.6342682132655189, 1.9373246812404747]	[0.653982994513434, 0.19458235198031051]	[1.6748219444472978, -0.3538623820987184]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6604797811742898
112	[1.8242351738702016, 1.587903261605086]	[0.24577724486039576, 0.6325462029490552]	[-0.1776164021483685, 1.3001429463528487]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5612632721022401
113	[1.6887396179612069, 1.4133140733360983]	[0.23270896979349096, 0.7002873807097264]	[-0.5468636110554066, 0.5805670735370807]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.01685173124083693
114	[1.7701129025478133, 1.8592517798648593]	[0.4764666756970809, 0.33356651001517773]	[1.256998067571016, 0.5559431311922871]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.9064705993816513
115	[1.7613872522268383, 2.036395608588062]	[0.5821116760490009, 0.1937616677615457]	[1.922821611090956, -0.19301837535559693]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.8649016178676793
116	[1.5825287862969721, 1.7880765676830261]	[0.6143500828955165, 0.2699869994628222]	[1.177945814773343, -0.088651321108203]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5446472468325698
117	[2.0225641536103183, 1.5744647357552473]	[0.1234829267945076, 0.741370554131191]	[-0.8436997197008622, 1.7716292613321685]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.46396477081565296
118	[1.9971908585571778, 2.025058809160178]	[0.3468196533688571, 0.3102359420898519]	[1.0729281713469894, 0.8299604740739385]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.951444322710464
119	[1.4196766645193457, 1.9532745519039718]	[0.8220553338031993, 0.09726275778207907]	[1.0655266416282552, -1.1365592690008302]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	-0.03551631368628761
120	[1.5960526013604732, 2.0170957964653367]	[0.722370282221943, 0.1340704064548909]	[1.8124750294500498, -0.7555983093191858]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.5284383600654323
121	[1.8401453252084512, 1.6315040747821965]	[0.2610004713783812, 0.6012959334386849]	[-0.031845435831289494, 1.3686188202550622]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.6683866922118865
122	[1.567563605675098, 1.9306661232707656]	[0.7085489182238909, 0.16580444158276417]	[1.5643677986407134, -0.5989508332842941]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.4827084826782099
123	[1.431405762282576, 1.5499467593222171]	[0.579620714311509, 0.36075893335316045]	[0.23676812557925647, -0.2141030050349145]	1	1.924980914774159	1.4729266600306228	0.22292666003062275	0.3374904595088809	0.011332560272170986
