	prices_history	monopoly_history	nash_history	rewards_history	metric_history
387	[2.2714428901672363, 1.5173954963684082]	1.9249809213956623	1.4729266600306228	[0.05216158023241872, 0.43330232089420007]	0.1728756432911889
388	[1.7734887599945068, 1.8282016515731812]	1.9249809213956623	1.4729266600306228	[0.35038170644618255, 0.301423758578419]	0.8988535030319135
389	[1.417041540145874, 1.6388622522354126]	1.9249809213956623	1.4729266600306228	[0.2763895198827656, 0.17434417386878703]	0.02129980723637458
390	[1.4369709491729736, 2.238666534423828]	1.9249809213956623	1.4729266600306228	[0.38141313342335087, 0.04377333210167279]	-0.09019801468850551
391	[2.221951961517334, 2.0436336994171143]	1.9249809213956623	1.4729266600306228	[0.22337292808925027, 0.3893095412329984]	0.7281058677381939
392	[1.3754136562347412, 1.5295805931091309]	1.9249809213956623	1.4729266600306228	[0.2314566586677188, 0.17622855263830245]	-0.1665801454257275
393	[1.526304841041565, 2.2804131507873535]	1.9249809213956623	1.4729266600306228	[0.43883351490183636, 0.052286821133993355]	0.1975624768938244
394	[1.6140615940093994, 1.29042649269104]	1.9249809213956623	1.4729266600306228	[0.12627486954806472, 0.2179480449617442]	-0.44355374915234
395	[1.868467092514038, 1.3360066413879395]	1.9249809213956623	1.4729266600306228	[0.08680832222994384, 0.2825754319408736]	-0.33374227390625444
396	[1.6702399253845215, 1.6577775478363037]	1.9249809213956623	1.4729266600306228	[0.28908284119390254, 0.29820878442303667]	0.6172905673512327
397	[2.2821526527404785, 1.2215183973312378]	1.9249809213956623	1.4729266600306228	[0.017402694950808678, 0.20921700981810096]	-0.95681889170384
398	[1.270629644393921, 2.267294406890869]	1.9249809213956623	1.4729266600306228	[0.25230444017080594, 0.02193022149805168]	-0.7490091074753399
399	[1.3462849855422974, 2.2594211101531982]	1.9249809213956623	1.4729266600306228	[0.31506141989353365, 0.029706577011030834]	-0.4411748022370056
400	[2.1119461059570312, 2.0423505306243896]	1.9249809213956623	1.4729266600306228	[0.2861539000468462, 0.3543477016718924]	0.8495191436734486
401	[2.018336534500122, 1.6476222276687622]	1.9249809213956623	1.4729266600306228	[0.1571114649023578, 0.44018476806528256]	0.6609544794956612
402	[2.2940611839294434, 1.5749878883361816]	1.9249809213956623	1.4729266600306228	[0.05884627418424498, 0.4640674573025694]	0.33632094857413175
403	[2.0445029735565186, 1.7781773805618286]	1.9249809213956623	1.4729266600306228	[0.20494291012295432, 0.443054102902468]	0.8822319698053466
404	[1.5293523073196411, 1.532434105873108]	1.9249809213956623	1.4729266600306228	[0.24736739150397233, 0.24575925040196378]	0.2063187588923416
405	[1.3201076984405518, 2.23879337310791]	1.9249809213956623	1.4729266600306228	[0.2933379505330812, 0.028783959273509747]	-0.5400109407079163
406	[1.8332971334457397, 1.1811267137527466]	1.9249809213956623	1.4729266600306228	[0.05520543071964266, 0.16296730384002825]	-0.9936846828512513
407	[2.140664577484131, 1.287733554840088]	1.9249809213956623	1.4729266600306228	[0.0344895054253589, 0.26376214698274814]	-0.6441898240340319
408	[2.1979119777679443, 1.195460319519043]	1.9249809213956623	1.4729266600306228	[0.020532147511823428, 0.1847161920473594]	-1.0500916589612785
409	[1.3008757829666138, 1.9006785154342651]	1.9249809213956623	1.4729266600306228	[0.26121929177429176, 0.07099434386334362]	-0.4959668103761546
410	[1.942118525505066, 1.398068904876709]	1.9249809213956623	1.4729266600306228	[0.08882829923327745, 0.33076157381377913]	-0.1146236731576504
411	[2.2349865436553955, 1.5695946216583252]	1.9249809213956623	1.4729266600306228	[0.06907638960072521, 0.45618126451632696]	0.3465507185403534
412	[1.8120543956756592, 1.708912968635559]	1.9249809213956623	1.4729266600306228	[0.2722991556927948, 0.35911132799052803]	0.8098420463843475
413	[2.0202479362487793, 1.8607735633850098]	1.9249809213956623	1.4729266600306228	[0.25654612610809685, 0.4096227009951102]	0.9615406788414562
414	[2.0957131385803223, 1.363745927810669]	1.9249809213956623	1.4729266600306228	[0.05179642498657305, 0.32133522706552514]	-0.31738502188445833
415	[1.9675348997116089, 1.2415618896484375]	1.9249809213956623	1.4729266600306228	[0.04808048332479828, 0.21901552084238293]	-0.7801649242961288
416	[1.4659630060195923, 1.5452091693878174]	1.9249809213956623	1.4729266600306228	[0.25235602874524266, 0.21506052986553426]	0.09411017549930187
417	[1.2186284065246582, 1.2022037506103516]	1.9249809213956623	1.4729266600306228	[0.10352604174663214, 0.10225034371305498]	-1.0477870657873913
418	[1.3602793216705322, 1.2353968620300293]	1.9249809213956623	1.4729266600306228	[0.13219622470400746, 0.14233884512572784]	-0.7476980119886076
419	[1.6745860576629639, 1.9416028261184692]	1.9249809213956623	1.4729266600306228	[0.41750565960283886, 0.20027978797160975]	0.7503772059595156
420	[1.6833618879318237, 1.7975497245788574]	1.9249809213956623	1.4729266600306228	[0.3568209875924073, 0.2637502117388252]	0.7625352863019563
421	[1.5435609817504883, 1.894670009613037]	1.9249809213956623	1.4729266600306228	[0.3864357297976588, 0.1561539686102361]	0.42219435278509554
422	[2.300124168395996, 1.6481233835220337]	1.9249809213956623	1.4729266600306228	[0.0726582526777666, 0.49158563184348014]	0.5167014580485755
423	[1.672034740447998, 1.8563649654388428]	1.9249809213956623	1.4729266600306228	[0.38452253400802006, 0.23440915257331976]	0.7553798290049772
424	[1.2348544597625732, 1.9575117826461792]	1.9249809213956623	1.4729266600306228	[0.21303892123303805, 0.04824140179491228]	-0.8055467690224577
425	[2.075349807739258, 2.237868309020996]	1.9249809213956623	1.4729266600306228	[0.37419662404711496, 0.22485419508879187]	0.6686121609633551
426	[1.7425212860107422, 1.6880685091018677]	1.9249809213956623	1.4729266600306228	[0.2855423286707513, 0.3289935873212488]	0.7361950140400462
427	[2.0216119289398193, 1.7664154767990112]	1.9249809213956623	1.4729266600306228	[0.2099632940110942, 0.4371629342297009]	0.8784315337662443
428	[1.4305049180984497, 1.5142123699188232]	1.9249809213956623	1.4729266600306228	[0.23680778878895853, 0.20236977439077417]	-0.0291355424310092
429	[1.6968528032302856, 2.1839218139648438]	1.9249809213956623	1.4729266600306228	[0.48394375070429396, 0.1171794142000548]	0.6776566661992138
430	[2.181551456451416, 1.3563685417175293]	1.9249809213956623	1.4729266600306228	[0.039124601693612836, 0.3201740982327608]	-0.3777572868962774
431	[1.6909836530685425, 1.6624916791915894]	1.9249809213956623	1.4729266600306228	[0.2865676181115307, 0.30791822659944235]	0.6486888760962183
432	[1.9693796634674072, 2.2887208461761475]	1.9249809213956623	1.4729266600306228	[0.44806222808848006, 0.16605456887358858]	0.7343658191641772
433	[1.2686982154846191, 1.7449220418930054]	1.9249809213956623	1.4729266600306228	[0.2234511829296357, 0.092202602837855]	-0.5682402944329024
434	[1.8591713905334473, 1.8550232648849487]	1.9249809213956623	1.4729266600306228	[0.3322331080978767, 0.33616079818367517]	0.9712517707765965
435	[1.6787455081939697, 1.9992177486419678]	1.9249809213956623	1.4729266600306228	[0.4367287094523202, 0.17842167446414567]	0.73887678580069
436	[1.8891860246658325, 1.5112061500549316]	1.9249809213956623	1.4729266600306228	[0.14394246512627148, 0.3753277479689128]	0.3204192483502251
437	[1.5920168161392212, 1.9539620876312256]	1.9249809213956623	1.4729266600306228	[0.41381181370305803, 0.15676049301411357]	0.5443210997885733
438	[2.271559476852417, 1.5918633937835693]	1.9249809213956623	1.4729266600306228	[0.06648682277106398, 0.4692166491673911]	0.392140241011565
439	[1.589629054069519, 2.177827835083008]	1.9249809213956623	1.4729266600306228	[0.45750400367014493, 0.08691443230197834]	0.43017565915131584
440	[1.2977499961853027, 2.0113625526428223]	1.9249809213956623	1.4729266600306228	[0.26635888290510046, 0.05210150967058592]	-0.5559911947130197
441	[1.993373155593872, 1.2454800605773926]	1.9249809213956623	1.4729266600306228	[0.04537853521826229, 0.22334572907611633]	-0.7730585777249921
442	[1.476828694343567, 1.5889889001846313]	1.9249809213956623	1.4729266600306228	[0.2706407843619016, 0.2134497928107944]	0.16688193515573446
443	[1.3890913724899292, 2.158320665359497]	1.9249809213956623	1.4729266600306228	[0.3434333511392607, 0.047133698806251074]	-0.24129031320328165
444	[1.2429659366607666, 1.3187570571899414]	1.9249809213956623	1.4729266600306228	[0.13597190392545783, 0.1317349269942634]	-0.7774990439948388
445	[1.7198736667633057, 1.56394362449646]	1.9249809213956623	1.4729266600306228	[0.22552635208797026, 0.32965140183077524]	0.47713341542171656
446	[1.528817892074585, 1.2800261974334717]	1.9249809213956623	1.4729266600306228	[0.13710438614598566, 0.19639901777918922]	-0.49033777095264874
447	[1.6155667304992676, 2.1893296241760254]	1.9249809213956623	1.4729266600306228	[0.4678896157979873, 0.09108403660705945]	0.4937001603428368
448	[1.3777239322662354, 1.4017271995544434]	1.9249809213956623	1.4729266600306228	[0.18967411198676945, 0.1832596481548935]	-0.3182486974579661
449	[1.2295132875442505, 1.5059573650360107]	1.9249809213956623	1.4729266600306228	[0.16669765558100086, 0.12161944876979884]	-0.6875479707721414
450	[2.0846877098083496, 1.7858173847198486]	1.9249809213956623	1.4729266600306228	[0.19001800184264925, 0.4549907756989221]	0.8691901734549292
451	[1.8966188430786133, 2.2914812564849854]	1.9249809213956623	1.4729266600306228	[0.48014193528750265, 0.142529123873011]	0.7716998733654279
452	[1.2077999114990234, 1.273847222328186]	1.9249809213956623	1.4729266600306228	[0.1148140510113149, 0.11617751742847242]	-0.937738415625062
453	[1.2097903490066528, 2.119525909423828]	1.9249809213956623	1.4729266600306228	[0.19630970192237476, 0.02753073915539161]	-0.9689486556598212
454	[1.4064100980758667, 1.4111322164535522]	1.9249809213956623	1.4729266600306228	[0.19592044573106512, 0.19448836241215825]	-0.24198094062227904
455	[2.0508203506469727, 1.6407734155654907]	1.9249809213956623	1.4729266600306228	[0.1423575919366358, 0.44759077649765583]	0.628885603608112
456	[2.3068037033081055, 2.2651054859161377]	1.9249809213956623	1.4729266600306228	[0.23364052823370635, 0.26724019795285686]	0.24016053227948664
457	[1.848166584968567, 1.667366862297058]	1.9249809213956623	1.4729266600306228	[0.23522173691122208, 0.3814540406654939]	0.745534183980556
458	[2.2702152729034424, 1.932776689529419]	1.9249809213956623	1.4729266600306228	[0.1627710191987657, 0.4609653652925663]	0.776349358349646
459	[2.1118505001068115, 1.2052278518676758]	1.9249809213956623	1.4729266600306228	[0.02769590503706077, 0.19211900037166252]	-0.9865176245984215
460	[1.5283615589141846, 1.2888256311416626]	1.9249809213956623	1.4729266600306228	[0.1405797834342396, 0.2003290422384711]	-0.4580176934881211
461	[2.1774330139160156, 2.2547261714935303]	1.9249809213956623	1.4729266600306228	[0.312523662091408, 0.24446893766472003]	0.485054093007689
462	[2.265695810317993, 1.9169660806655884]	1.9249809213956623	1.4729266600306228	[0.15962741108867717, 0.46659167707645016]	0.7871848215810592
463	[1.4805431365966797, 1.6541237831115723]	1.9249809213956623	1.4729266600306228	[0.295789011452143, 0.20108011697123995]	0.22265239366393036
464	[2.18821382522583, 1.6202888488769531]	1.9249809213956623	1.4729266600306228	[0.09269217854210775, 0.46916887772932014]	0.5063018891591418
465	[2.2411608695983887, 1.8079588413238525]	1.9249809213956623	1.4729266600306228	[0.13374048284570905, 0.4924623704452177]	0.7871139664144425
466	[1.7107034921646118, 2.194483995437622]	1.9249809213956623	1.4729266600306228	[0.4871915832222915, 0.11824392855982133]	0.6964773883531715
467	[2.2766644954681396, 2.267678737640381]	1.9249809213956623	1.4729266600306228	[0.25226379562016205, 0.2596553118735863]	0.2883362272086689
468	[1.7219253778457642, 1.7630648612976074]	1.9249809213956623	1.4729266600306228	[0.33160397276737513, 0.29731872963887374]	0.7989844225607506
469	[1.2033299207687378, 2.2546744346618652]	1.9249809213956623	1.4729266600306228	[0.1925064529968519, 0.017717505067187375]	-1.0283761671239082
470	[1.5230857133865356, 1.5284812450408936]	1.9249809213956623	1.4729266600306228	[0.24591764022699528, 0.24314951359061457]	0.1886016086807833
471	[1.463148832321167, 1.362167477607727]	1.9249809213956623	1.4729266600306228	[0.17714765088077247, 0.20746596146657414]	-0.2672733795177636
472	[2.2401297092437744, 2.2990121841430664]	1.9249809213956623	1.4729266600306228	[0.2816425801300321, 0.23310687980665976]	0.3006889619112249
473	[1.3857439756393433, 1.65756356716156]	1.9249809213956623	1.4729266600306228	[0.27111182863362865, 0.15580739345241532]	-0.08263560593062763
474	[1.2562000751495361, 1.2696160078048706]	1.9249809213956623	1.4729266600306228	[0.12817771369482048, 0.12784185973029688]	-0.828506681432797
475	[1.434840202331543, 2.0839908123016357]	1.9249809213956623	1.4729266600306228	[0.3688806019396114, 0.0685317179187362]	-0.036839735768801146
476	[2.173509120941162, 1.1839312314987183]	1.9249809213956623	1.4729266600306228	[0.021193718905435074, 0.1739598587415527]	-1.0941490399060805
477	[1.2077960968017578, 1.3562564849853516]	1.9249809213956623	1.4729266600306228	[0.13034054266741532, 0.12339649055375967]	-0.8384685551413219
478	[1.7558852434158325, 1.9788739681243896]	1.9249809213956623	1.4729266600306228	[0.42311047572597416, 0.22457096209210126]	0.8808546795584095
479	[2.1773552894592285, 2.1278622150421143]	1.9249809213956623	1.4729266600306228	[0.2769112165692392, 0.3233458804452744]	0.6738768164832502
480	[1.8653641939163208, 1.4086321592330933]	1.9249809213956623	1.4729266600306228	[0.1109673991315057, 0.3256520658770115]	-0.04030005592857749
481	[2.1157734394073486, 1.571851372718811]	1.9249809213956623	1.4729266600306228	[0.09789866988509484, 0.4419502142974148]	0.4102323969235263
482	[1.7395051717758179, 2.0653512477874756]	1.9249809213956623	1.4729266600306228	[0.45525750260707526, 0.17813780796016868]	0.8185045859167323
483	[1.343407154083252, 2.1169049739837646]	1.9249809213956623	1.4729266600306228	[0.30725514838157586, 0.04529004117072378]	-0.4072321751455783
484	[1.183201551437378, 2.073735475540161]	1.9249809213956623	1.4729266600306228	[0.17177968267154217, 0.028570910083008442]	-1.0714672890771497
485	[1.4227728843688965, 1.7598389387130737]	1.9249809213956623	1.4729266600306228	[0.3110773570245167, 0.14519080441240242]	0.04545432947887779
486	[1.1847655773162842, 1.3581122159957886]	1.9249809213956623	1.4729266600306228	[0.12011548826673742, 0.11637592049972373]	-0.913735020347841
487	[1.4203418493270874, 1.2092918157577515]	1.9249809213956623	1.4729266600306228	[0.12274458649190559, 0.14216196648566853]	-0.7897205221358398
488	[1.9658304452896118, 1.710016131401062]	1.9249809213956623	1.4729266600306228	[0.20750495759839951, 0.4244150554192739]	0.8120658262199987
489	[1.1873648166656494, 1.180067777633667]	1.9249809213956623	1.4729266600306228	[0.09058566700118953, 0.08963625507021282]	-1.1593164647103664
490	[1.6509346961975098, 1.6179736852645874]	1.9249809213956623	1.4729266600306228	[0.27253424385625313, 0.2951975719007883]	0.5319241167404106
491	[1.6246752738952637, 2.068190574645996]	1.9249809213956623	1.4729266600306228	[0.4486052633162793, 0.13013490499370708]	0.5799687547634107
492	[1.457220435142517, 1.566687822341919]	1.9249809213956623	1.4729266600306228	[0.2598640721316735, 0.20787399295591302]	0.09551335206237768
493	[1.2155643701553345, 2.2881195545196533]	1.9249809213956623	1.4729266600306228	[0.2039238813650397, 0.01669660180561616]	-0.9830017768105457
494	[2.2674574851989746, 1.3954130411148071]	1.9249809213956623	1.4729266600306228	[0.034591101631606405, 0.3531655568869922]	-0.25355593043888386
495	[1.3575193881988525, 1.9685735702514648]	1.9249809213956623	1.4729266600306228	[0.3073226647096333, 0.07226329632297067]	-0.289215962330307
496	[1.8815417289733887, 1.7009512186050415]	1.9249809213956623	1.4729266600306228	[0.2394255861634852, 0.39204266066446625]	0.8100941467201069
497	[2.280670642852783, 1.5136117935180664]	1.9249809213956623	1.4729266600306228	[0.05007116279491583, 0.4318201585575879]	0.15728354617855286
498	[1.6420879364013672, 1.6071555614471436]	1.9249809213956623	1.4729266600306228	[0.26878227839525387, 0.2922737748715112]	0.5027885498306234
499	[1.7775167226791382, 1.4192931652069092]	1.9249809213956623	1.4729266600306228	[0.13880523943197137, 0.31369815281120056]	0.029023444631776866
500	[2.0092484951019287, 1.2012965679168701]	1.9249809213956623	1.4729266600306228	[0.03688358080371422, 0.1863063217812914]	-0.9717878531014364
501	[1.5453734397888184, 1.891137719154358]	1.9249809213956623	1.4729266600306228	[0.385947000340325, 0.1581701179356594]	0.42886059410672456
502	[2.1517038345336914, 2.161768913269043]	1.9249809213956623	1.4729266600306228	[0.3034697606533011, 0.2940421083828577]	0.6618955973247683
503	[1.4267899990081787, 1.7666277885437012]	1.9249809213956623	1.4729266600306228	[0.31432310588880535, 0.14500665139698019]	0.058816298367869495
504	[1.9736400842666626, 2.0610833168029785]	1.9249809213956623	1.4729266600306228	[0.37379020345807024, 0.2871273101426964]	0.9386219491626402
505	[2.1434271335601807, 1.648811936378479]	1.9249809213956623	1.4729266600306228	[0.11426911999951649, 0.4688930799365647]	0.5992681828822118
506	[1.6037352085113525, 1.615704894065857]	1.9249809213956623	1.4729266600306228	[0.27974209731595756, 0.27195087159415715]	0.4619244880620223
507	[1.7443455457687378, 2.262338399887085]	1.9249809213956623	1.4729266600306228	[0.5010439042733824, 0.10701169169490012]	0.7079124323989432
508	[1.5189709663391113, 1.7630046606063843]	1.9249809213956623	1.4729266600306228	[0.3408073442668602, 0.18878310570365406]	0.36546068780287083
509	[1.4296451807022095, 2.1161184310913086]	1.9249809213956623	1.4729266600306228	[0.36837357054188086, 0.061427468849796656]	-0.07005825899050415
510	[2.023923873901367, 1.2759900093078613]	1.9249809213956623	1.4729266600306228	[0.046498355227594455, 0.24966489653686305]	-0.653304398852432
511	[1.1815145015716553, 1.8305137157440186]	1.9249809213956623	1.4729266600306228	[0.16316960364833433, 0.05567338534689391]	-0.990759437535498
512	[2.209778070449829, 1.9247443675994873]	1.9249809213956623	1.4729266600306228	[0.18780994859987865, 0.44894055387481746]	0.8331479196867897
513	[1.5666553974151611, 2.2860121726989746]	1.9249809213956623	1.4729266600306228	[0.4595872572673654, 0.05870070487142424]	0.31613233153676384
514	[1.2372467517852783, 1.8847092390060425]	1.9249809213956623	1.4729266600306228	[0.2113853836407494, 0.05914495425913462]	-0.7651761854958127
515	[2.1392557621002197, 2.2798092365264893]	1.9249809213956623	1.4729266600306228	[0.34362393610872594, 0.22000929085153564]	0.5140363161635898
516	[2.11093807220459, 1.5116111040115356]	1.9249809213956623	1.4729266600306228	[0.08197543648746874, 0.4150222970348358]	0.22321367523588978
517	[1.201460838317871, 1.7046523094177246]	1.9249809213956623	1.4729266600306228	[0.17151154707029304, 0.08015756026893754]	-0.847493770311219
518	[1.3965473175048828, 1.9982960224151611]	1.9249809213956623	1.4729266600306228	[0.33618260560095004, 0.07624212548287132]	-0.14589507824314163
519	[2.199291229248047, 1.8325215578079224]	1.9249809213956623	1.4729266600306228	[0.15872482852822317, 0.47781510512920533]	0.8322289172696796
520	[1.9198557138442993, 1.7253092527389526]	1.9249809213956623	1.4729266600306228	[0.23566415006260455, 0.4046307154207581]	0.8486168681015951
521	[2.301114082336426, 1.341875433921814]	1.9249809213956623	1.4729266600306228	[0.025653413032171783, 0.31265536000831007]	-0.4693653122126654
522	[1.7026318311691284, 1.2839986085891724]	1.9249809213956623	1.4729266600306228	[0.10580715289654666, 0.2282148044838976]	-0.4880746064206108
523	[2.2678894996643066, 1.5316736698150635]	1.9249809213956623	1.4729266600306228	[0.05529876514911585, 0.4407751186480254]	0.2191816436108448
524	[1.678771734237671, 1.5822535753250122]	1.9249809213956623	1.4729266600306228	[0.24701775624979552, 0.31173517051492655]	0.4927368296863383
525	[1.4779386520385742, 1.587192177772522]	1.9249809213956623	1.4729266600306228	[0.2700421789370499, 0.21431220139094095]	0.16803327247387614
526	[1.5021083354949951, 1.9633686542510986]	1.9249809213956623	1.4729266600306228	[0.38787813341265165, 0.11759778250433796]	0.2602156882334338
527	[2.2982330322265625, 1.8411533832550049]	1.9249809213956623	1.4729266600306228	[0.1234044541075269, 0.4976019269990762]	0.7644345851090512
528	[2.171416997909546, 2.1993327140808105]	1.9249809213956623	1.4729266600306228	[0.3019549338910743, 0.27648764079885024]	0.5786699430034256
529	[2.1964099407196045, 2.080613851547241]	1.9249809213956623	1.4729266600306228	[0.2501413081402495, 0.35903298035802134]	0.7127948321407596
530	[2.214284896850586, 2.050283908843994]	1.9249809213956623	1.4729266600306228	[0.22982642000117967, 0.3830760203788295]	0.7290659051093454
531	[1.8589054346084595, 1.6813069581985474]	1.9249809213956623	1.4729266600306228	[0.23835269767676173, 0.38471374107155587]	0.7734254602855742
532	[2.07242751121521, 1.6360026597976685]	1.9249809213956623	1.4729266600306228	[0.13295741040001555, 0.4518051241256715]	0.6062526517846663
533	[2.1220221519470215, 2.046128273010254]	1.9249809213956623	1.4729266600306228	[0.2816396239269852, 0.3557283152157836]	0.8358426481738187
534	[1.5972864627838135, 2.2084617614746094]	1.9249809213956623	1.4729266600306228	[0.46428360101210525, 0.08149169414265878]	0.43609750876183934
535	[1.9918488264083862, 2.2731094360351562]	1.9249809213956623	1.4729266600306228	[0.43263814843434295, 0.180279083520687]	0.7291304611693233
536	[1.9120612144470215, 1.9703149795532227]	1.9249809213956623	1.4729266600306228	[0.36546858906441193, 0.30799357011003947]	0.9933715543207057
537	[1.8670532703399658, 1.4570767879486084]	1.9249809213956623	1.4729266600306228	[0.12860020361062507, 0.34945168456892095]	0.14052679932464682
538	[1.8617725372314453, 1.2750886678695679]	1.9249809213956623	1.4729266600306228	[0.07165513310444148, 0.2390570883802148]	-0.5898071606914375
539	[2.0865020751953125, 2.1532886028289795]	1.9249809213956623	1.4729266600306228	[0.34177742370622655, 0.27773507510063616]	0.7579147144930987
540	[2.0049216747283936, 1.7165321111679077]	1.9249809213956623	1.4729266600306228	[0.19365143893550862, 0.4376310797931487]	0.8092835586454271
541	[1.7450861930847168, 1.18839430809021]	1.9249809213956623	1.4729266600306228	[0.07008900004115659, 0.1642797301315825]	-0.9229991971793927
542	[1.8511086702346802, 2.0212039947509766]	1.9249809213956623	1.4729266600306228	[0.413626444110831, 0.2513332478397401]	0.9562635530908152
543	[1.2026803493499756, 2.260392665863037]	1.9249809213956623	1.4729266600306228	[0.19197912210108628, 0.01735856158368909]	-1.0322442056461123
544	[2.034860372543335, 2.24252986907959]	1.9249809213956623	1.4729266600306228	[0.4002731726237279, 0.20942219073527357]	0.715069001045351
545	[2.1544196605682373, 2.1075596809387207]	1.9249809213956623	1.4729266600306228	[0.2842855103017289, 0.3289745261982071]	0.7306265906031723
546	[2.1460964679718018, 1.1958272457122803]	1.9249809213956623	1.4729266600306228	[0.02410640346860236, 0.18431941390944814]	-1.0362239370747033
547	[2.2176342010498047, 1.6318212747573853]	1.9249809213956623	1.4729266600306228	[0.08821364671392083, 0.4767321802817484]	0.5197650020197916
548	[1.2300395965576172, 2.154916763305664]	1.9249809213956623	1.4729266600306228	[0.2148492771022046, 0.02668122619877508]	-0.8917424949712937
549	[2.2678849697113037, 2.275512933731079]	1.9249809213956623	1.4729266600306228	[0.25929065956177527, 0.25301178754791803]	0.29000926711172176
550	[1.260521411895752, 1.6701271533966064]	1.9249809213956623	1.4729266600306228	[0.20905041803751698, 0.10447365285990982]	-0.5775351802509486
551	[1.781332015991211, 1.7487070560455322]	1.9249809213956623	1.4729266600306228	[0.3056380333065553, 0.33370219431508386]	0.8444504653370607
552	[1.2323119640350342, 1.6618800163269043]	1.9249809213956623	1.4729266600306228	[0.18952451884748808, 0.09685832543977227]	-0.6959898174651993
553	[1.8068139553070068, 1.540949821472168]	1.9249809213956623	1.4729266600306228	[0.18512935244816167, 0.3595109869980822]	0.4311441303225376
554	[2.029033660888672, 1.2951927185058594]	1.9249809213956623	1.4729266600306228	[0.04911503956437123, 0.2652789836711692]	-0.5737383773250875
555	[1.3233314752578735, 2.1734495162963867]	1.9249809213956623	1.4729266600306228	[0.2939067147274282, 0.03558112193184127]	-0.507863233988062
556	[2.1235005855560303, 1.9824812412261963]	1.9249809213956623	1.4729266600306228	[0.25553341095935944, 0.3928025951379842]	0.883711464521239
557	[1.342086911201477, 1.298082947731018]	1.9249809213956623	1.4729266600306228	[0.15107067208789665, 0.15697249093865015]	-0.6014559470893432
558	[1.9603861570358276, 1.3833112716674805]	1.9249809213956623	1.4729266600306228	[0.08063174990502399, 0.3236633593218342]	-0.18137584046465835
559	[1.2004094123840332, 2.2652201652526855]	1.9249809213956623	1.4729266600306228	[0.18996836903287187, 0.016949759783416844]	-1.0428040634698998
560	[2.292335033416748, 1.5956404209136963]	1.9249809213956623	1.4729266600306228	[0.06319943688787598, 0.47272084803632336]	0.3930864953551346
561	[2.1761507987976074, 1.238173007965088]	1.9249809213956623	1.4729266600306228	[0.025778383103889104, 0.22239218517738513]	-0.8627627255740911
562	[1.3274139165878296, 1.3496462106704712]	1.9249809213956623	1.4729266600306228	[0.16512972106541413, 0.16133756114483042]	-0.5210460825963525
563	[1.6807029247283936, 1.5774399042129517]	1.9249809213956623	1.4729266600306228	[0.24395821627489303, 0.3127885633540141]	0.4839812404646503
564	[1.6294926404953003, 2.03566837310791]	1.9249809213956623	1.4729266600306228	[0.4420140077604551, 0.14324074539058354]	0.6084008811014016
565	[1.3138715028762817, 2.1728804111480713]	1.9249809213956623	1.4729266600306228	[0.2862559380306137, 0.034435392330979094]	-0.5462545335859164
566	[2.2295315265655518, 1.9399731159210205]	1.9249809213956623	1.4729266600306228	[0.18381680096576664, 0.4474818726913841]	0.8093540648985675
567	[1.8855409622192383, 1.8054838180541992]	1.9249809213956623	1.4729266600306228	[0.29419049656672697, 0.3685957369913643]	0.9467777539012884
568	[1.9105277061462402, 1.6701622009277344]	1.9249809213956623	1.4729266600306228	[0.211030760490365, 0.4062470100589935]	0.7481615103060798
569	[1.3277547359466553, 1.5892053842544556]	1.9249809213956623	1.4729266600306228	[0.2309173008520105, 0.14587736436012885]	-0.30139823907556457
570	[1.3261815309524536, 1.1924424171447754]	1.9249809213956623	1.4729266600306228	[0.11754722403229931, 0.11840838298647018]	-0.9160734629891106
571	[1.5715659856796265, 1.4109954833984375]	1.9249809213956623	1.4729266600306228	[0.18551284322180114, 0.2535620110221764]	-0.029583803296234078
572	[1.189124345779419, 1.3516745567321777]	1.9249809213956623	1.4729266600306228	[0.12115838269057613, 0.11758944452623268]	-0.903887151908492
573	[2.235214948654175, 2.0730655193328857]	1.9249809213956623	1.4729266600306228	[0.2256083878069205, 0.37490510379098074]	0.6749958199754323
574	[2.106816530227661, 1.2649036645889282]	1.9249809213956623	1.4729266600306228	[0.03508871524898815, 0.24363082945898284]	-0.7294353718819925
575	[2.1153409481048584, 2.3028030395507812]	1.9249809213956623	1.4729266600306228	[0.3646485212298648, 0.2012289983058731]	0.5238312626724229
576	[2.288559913635254, 1.947817087173462]	1.9249809213956623	1.4729266600306228	[0.15948711388176107, 0.4584335921220526]	0.7509675251963994
577	[1.6238150596618652, 1.6371387243270874]	1.9249809213956623	1.4729266600306228	[0.28744910572613525, 0.2783514784536229]	0.5234954875133843
578	[2.011962413787842, 1.3117226362228394]	1.9249809213956623	1.4729266600306228	[0.054672774612399035, 0.27721463762840653]	-0.497390573372474
579	[2.0666136741638184, 1.9717800617218018]	1.9249809213956623	1.4729266600306228	[0.28317376602431266, 0.377013335573186]	0.9354341533379806
580	[1.5717909336090088, 1.767454743385315]	1.9249809213956623	1.4729266600306228	[0.3491759238895231, 0.2142678190760357]	0.5132093359326368
581	[2.095015287399292, 1.5428928136825562]	1.9249809213956623	1.4729266600306228	[0.09468899662284136, 0.4272955793397732]	0.3322657604238114
582	[1.5693128108978271, 1.945094108581543]	1.9249809213956623	1.4729266600306228	[0.4063592726906071, 0.15004975744778276]	0.48250717321105274
583	[1.8482948541641235, 1.85037362575531]	1.9249809213956623	1.4729266600306228	[0.3343955659800216, 0.33243922685308586]	0.9644472066143361
